Sample Checking,ISIN,Ticker,Quantity,Name,Last ClosePrice,Takara UMD 0408 LCP,Currency,Takara UMD 0408 CCY, Listed Exchange ,Section,Takara Prim Exchange,Market Cap USD,Takara UMD 0408 CUR_MKT_CAP,CUR_MKT_CAP in USD Million, Equity Shares Outstanding Mio ,Takara UMD 0408 EQY_SH_OUT,EQY_SH_OUT IN MIL, vol_260d_cal ,Takara UMD 0416 vol_260d_calc,3M Volume,Takara UMD 0408  VOLUME_AVG_3M,Average Traded Value_3M (USD),Takara UMD 0408  AVG_DAILY_VALUE_TRADED_3M,AVG_DAILY_VALUE_TRADED_3M in USD,HC Formula (%),HC Bucketing (%),HC mcap (%),"HC Max(HCmcap,formula) (%)",Penny stock penalty (if any),Full Equity Financing,Equity Financing up to LP10, Market Value USD , Full Equity Collateral Value USD , Collateral Value USD 
,JP3733000008,6701 JP,500,NEC CORP,10955,,JPY,, Tokyo ,Tokyo Prime,,"21,240 Million",,, 272.85 ,,, 29.71 ,,"1,130,718",,"77,509,232",,,14.47%,21.25%,21.25%,21.25%,21.25%,75%,75%," 36,424 "," 27,318 "," 27,318 "
,JP3197800000,6645 JP,300,OMRON CORP,5557,,JPY,, Tokyo ,Tokyo Prime,,"8,313 Million",,, 206.24 ,,, 36.08 ,,"1,227,585",,"53,046,002",,,17.29%,21.25%,21.25%,21.25%,21.25%,75%,75%," 11,086 "," 8,314 "," 8,314 "
,US9113121068,UPS UN,"1,200",UNITED PARCEL SERVICE-CL B,151.69,,USD,, New York ,#N/A Field Not Applicable,UN,"129,339 Million",,, 726.82 ,,, 24.74 ,,"1,120,370",,"170,940,336",,,12.21%,21.25%,21.25%,21.25%,21.25%,75%,75%," 182,028 "," 136,521 "," 136,521 "
,KYG857001054,1686 HK,"521,000",SUNEVISION HOLDINGS,2.65,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,781 Million,,," 2,339.06 ",,, 30.47 ,,"985,582",,"348,677",,,16.43%,52.75%,21.25%,52.75%,52.75%,45%,45%," 176,520 "," 79,434 "," 79,434 "
,CNE1000023G9,1799 HK,"100,000",XINTE ENERGY CO LTD-H,11.34,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,"2,108 Million",,, 376.17 ,,, 47.85 ,,"1,742,915",,"2,282,156",,,22.26%,31.75%,26.5%,31.75%,31.75%,65%,65%," 144,985 "," 94,240 "," 94,240 "
,JP3542800002,9708 JP,"32,620",IMPERIAL HOTEL LTD,1003,,JPY,, Tokyo ,Tokyo Standard,,854 Million,,, 118.80 ,,, 14.91 ,,"166,285",,"1,198,344",,,7.67%,52.75%,21.25%,52.75%,52.75%,45%,45%," 217,568 "," 97,906 "," 97,906 "
,ES0177542018,IAG LN,"270,000",INTL CONSOLIDATED AIRLINE-DI,156.45,,GBp,, London ,#N/A Field Not Applicable,LN,"9,361 Million",,," 4,916.58 ",,, 31.02 ,,"11,132,370",,"20,284,450",,,15.06%,21.25%,21.25%,21.25%,21.25%,75%,75%," 536,128 "," 402,096 "," 402,096 "
,JP3539350003,4331 JP,"137,000",TAKE AND GIVE NEEDS CO LTD,1111,,JPY,, Tokyo ,Tokyo Prime,,120 Million,,, 14.62 ,,, 40.38 ,,"78,613",,"649,997",,,26.49%,100.%,26.5%,100.%,100.%,0%,0%," 1,012,149 ", -   , -   
,ID1000152903,UCID IJ,"11,003,200",UNI-CHARM INDONESIA TBK PT,930,,IDR,, Indonesia ,#N/A Field Not Applicable,IJ,245 Million,,," 4,156.57 ",,, 25.23 ,,"1,081,826",,"67,099",,,31.11%,94.75%,31.75%,94.75%,100.%,0%,0%," 651,160 ", -   , -   
,JP3777500004,7636 JP,"30,500",HANDSMAN CO LTD,974,,JPY,, Tokyo ,Tokyo Standard,,102 Million,,, 14.51 ,,, 21.69 ,,"8,488",,"59,403",,,18.95%,100.%,21.25%,100.%,100.%,0%,0%," 197,546 ", -   , -   
,CA04350G1028,ACG CN,"618,866",ALLIANCE GROWERS CORP,#N/A N/A,,CAD,, #N/A Field Not Applicable ,#N/A Field Not Applicable,#N/A,,,, 86.11 ,,, #N/A N/A ,,#N/A N/A,,,,,0.%,21.25%,21.25%,21.25%,#VALUE!,0%,0%, -   , -   , -   
,HK0229001182,229 HK,"1,100,000",RAYMOND INDUSTRIAL LTD,0.91,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,58 Million,,, 501.32 ,,, 29.43 ,,"61,869",,"6,468",,,42.7%,100.%,47.5%,100.%,100.%,0%,0%," 127,981 ", -   , -   
,US81369Y8030,XLK US,"3,856",TECHNOLOGY SELECT SECT SPDR,206.3,,USD,, NYSE Arca ,#N/A Field Not Applicable,UP,"63,934 Million",,, 309.91 ,,, 18.18 ,,"6,810,259",,"1,362,232,448",,,9.12%,21.25%,21.25%,21.25%,21.25%,75%,75%," 795,493 "," 596,620 "," 596,620 "
,JP3433400003,8243 JP,"230,000",SOGO & SEIBU CO LTD,#N/A N/A,,JPY,, #N/A Field Not Applicable ,#N/A Field Not Applicable,,,,, 149.70 ,,, #N/A N/A ,,#N/A N/A,,,,,0.%,21.25%,21.25%,21.25%,#VALUE!,0%,0%, -   , -   , -   
,CNE1000004X4,3898 HK,"84,444",ZHUZHOU CRRC TIMES ELECTRI-H,25.2,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,"7,168 Million",,, 547.33 ,,, 39.63 ,,"2,947,496",,"8,422,641",,,18.82%,21.25%,21.25%,21.25%,21.25%,75%,75%," 272,069 "," 204,052 "," 204,052 "
,BMG3978C1249,493 HK,"100,000",GOME RETAIL HOLDINGS LTD,0.02,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,122 Million,,," 47,762.44 ",,, 110.54 ,,"1,283,632,000",,"8,594,213",,,44.1%,100.%,47.5%,100.%,100.%,0%,0%, 256 , -   , -   
,KYG3R83K1037,6088 HK,"150,000",FIT HON TENG LTD,1.83,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,"1,642 Million",,," 7,289.95 ",,, 60.38 ,,"5,907,540",,"956,831",,,27.22%,31.75%,31.75%,31.75%,31.75%,65%,65%," 35,096 "," 22,812 "," 22,812 "
,US36241U1060,GSIT US,"468,141",GSI TECHNOLOGY INC,3.49,,USD,, NASDAQ GS ,#N/A Field Not Applicable,UW,88 Million,,, 25.30 ,,, 166.30 ,,"431,258",,"1,426,497",,,67.16%,100.%,68.5%,100.%,100.%,0%,0%," 1,633,812 ", -   , -   
,US6742152076,CHRD US,"2,000",CHORD ENERGY CORP,168.62,,USD,, NASDAQ GS ,#N/A Field Not Applicable,UW,"6,987 Million",,, 41.44 ,,, 29.04 ,,"638,662",,"103,014,400",,,14.17%,21.25%,21.25%,21.25%,21.25%,75%,75%," 337,240 "," 252,930 "," 252,930 "
,US2441991054,DE UN,528,DEERE & CO,385.31,,USD,, New York ,#N/A Field Not Applicable,UN,"107,254 Million",,, 278.36 ,,, 25.70 ,,"429,440",,"163,790,688",,,12.65%,21.25%,21.25%,21.25%,21.25%,75%,75%," 203,444 "," 152,583 "," 152,583 "
,IL0065100930,ZIM UN,"5,388",ZIM INTEGRATED SHIPPING SERV,9.54,,USD,, New York ,#N/A Field Not Applicable,UN,"1,147 Million",,, 120.22 ,,, 72.92 ,,"1,643,479",,"20,212,188",,,31.87%,31.75%,37.%,37.%,47.5%,50%,50%," 51,402 "," 25,701 "," 25,701 "
,AU0000022774,AGH AT,"2,000,000",ALTHEA GROUP HOLDINGS LTD,0.03,,AUD,, ASE ,#N/A Field Not Applicable,AT,9 Million,,, 396.04 ,,, 79.65 ,,"477,935",,"10,782",,,55.37%,100.%,58.%,100.%,100.%,0%,0%," 39,090 ", -   , -   
,MYL6399OO009,ASTRO MK,"300,000",ASTRO MALAYSIA HOLDINGS BHD,0.315,,MYR,, Bursa Malays ,#N/A Field Not Applicable,MK,349 Million,,," 5,219.02 ",,, 44.96 ,,"6,140,668",,"502,199",,,21.07%,73.75%,21.25%,73.75%,100.%,0%,0%," 19,967 ", -   , -   
,MYL5301OO006,CTOS MK,"282,100",CTOS DIGITAL BHD,1.31,,MYR,, Bursa Malays ,#N/A Field Not Applicable,MK,675 Million,,," 2,310.00 ",,, 27.09 ,,"11,437,060",,"3,397,156",,,13.28%,52.75%,21.25%,52.75%,52.75%,45%,45%," 78,085 "," 35,138 "," 35,138 "
,MYL3859OO005,MAG MK,"150,000",MAGNUM BHD,1.13,,MYR,, Bursa Malays ,#N/A Field Not Applicable,MK,359 Million,,," 1,437.18 ",,, 22.16 ,,"696,618",,"174,324",,,11.24%,73.75%,21.25%,73.75%,73.75%,25%,25%," 35,815 "," 8,954 "," 8,954 "
,MYL7097WBY80,7097WB MK ,"333,920",TA WIN HOLDINGS BHD-CW24,#N/A N/A,,MYR,, Bursa Malays ,#N/A Field Not Applicable,#N/A,,,, #N/A Field Not Applicable ,,, 273.59 ,,"270,643",,302,,,0.%,21.25%,21.25%,21.25%,#VALUE!,#VALUE!,0%, -   ,#VALUE!, -   
,US92556H2067,PARA US,"2,000",PARAMOUNT GLOBAL-CLASS B,11.2,,USD,, NASDAQ GS ,#N/A Field Not Applicable,UW,"7,731 Million",,, 611.78 ,,, 60.77 ,,"17,336,872",,"227,518,736",,,27.37%,21.25%,31.75%,31.75%,31.75%,65%,65%," 22,400 "," 14,560 "," 14,560 "
,MYQ0123OO008,PRTB MK,"1,000,000",PRIVASIA TECHNOLOGY BERHAD,0.105,,MYR,, Bursa Malays ,#N/A Field Not Applicable,MK,14 Million,,, 614.02 ,,, 68.29 ,,"2,680,117",,"69,661",,,31.93%,100.%,37.%,100.%,100.%,0%,0%," 22,186 ", -   , -   
,MYL1295OO004,PBK MK,"500,000",PUBLIC BANK BERHAD,4.29,,MYR,, Bursa Malays ,#N/A Field Not Applicable,MK,"18,528 Million",,," 19,410.69 ",,, 12.56 ,,"18,563,030",,"18,003,506",,,6.4%,21.25%,21.25%,21.25%,21.25%,75%,75%," 453,230 "," 339,922 "," 339,922 "
,MYL5218OO002,SAPE MK,"500,000",SAPURA ENERGY BHD,0.05,,MYR,, Bursa Malays ,#N/A Field Not Applicable,MK,184 Million,,," 18,375.94 ",,, 128.44 ,,"23,457,350",,"250,870",,,49.13%,100.%,52.75%,100.%,100.%,0%,0%," 5,282 ", -   , -   
,MYL4197OO009,SIME MK,"1,000,000",SIME DARBY BERHAD,2.65,,MYR,, Bursa Malays ,#N/A Field Not Applicable,MK,"4,013 Million",,," 6,815.60 ",,, 19.29 ,,"13,640,070",,"7,686,239",,,9.65%,31.75%,21.25%,31.75%,31.75%,65%,65%," 559,934 "," 363,957 "," 363,957 "
,US82968B1035,SIRI US,"10,000",SIRIUS XM HOLDINGS INC,4.03,,USD,, NASDAQ GS ,#N/A Field Not Applicable,UW,"15,485 Million",,," 3,842.46 ",,, 62.46 ,,"13,386,977",,"65,260,864",,,28.01%,21.25%,31.75%,31.75%,42.25%,55%,55%," 40,300 "," 22,165 "," 22,165 "
,MYL8664OO004,SPSB MK,"500,000",SP SETIA BHD,1.12,,MYR,, Bursa Malays ,#N/A Field Not Applicable,MK,"1,112 Million",,," 4,452.94 ",,, 40.38 ,,"19,417,890",,"3,956,947",,,19.14%,31.75%,21.25%,31.75%,31.75%,65%,65%," 118,326 "," 76,912 "," 76,912 "
,MYL1562OO007,SPTOTO MK,"308,550",SPORTS TOTO BHD,1.41,,MYR,, Bursa Malays ,#N/A Field Not Applicable,MK,424 Million,,," 1,349.31 ",,, 22.74 ,,"372,633",,"122,637",,,13.47%,63.25%,21.25%,63.25%,63.25%,35%,35%," 91,925 "," 32,174 "," 32,174 "
,MYL7097OO008,TWH MK,"834,800",TA WIN HOLDINGS BHD,0.035,,MYR,, Bursa Malays ,#N/A Field Not Applicable,MK,23 Million,,," 3,435.27 ",,, 142.78 ,,"12,225,570",,"106,657",,,52.83%,100.%,58.%,100.%,100.%,0%,0%," 6,174 ", -   , -   
,MYL7113OO003,TOPG MK,"150,000",TOP GLOVE CORP BHD,0.8,,MYR,, Bursa Malays ,#N/A Field Not Applicable,MK,"1,420 Million",,," 8,008.22 ",,, 50.23 ,,"41,425,160",,"8,542,433",,,23.23%,31.75%,26.5%,31.75%,42.25%,55%,55%," 25,356 "," 13,946 "," 13,946 "
,US9043112062,UA US,"45,150",UNDER ARMOUR INC-CLASS C,6.94,,USD,, New York ,#N/A Field Not Applicable,UN,"3,081 Million",,, 212.03 ,,, 41.27 ,,"3,529,013",,"27,481,764",,,19.52%,31.75%,21.25%,31.75%,42.25%,55%,55%," 313,341 "," 172,338 "," 172,338 "
,AU000000UBI2,UBI AT,"150,000",UNIVERSAL BIOSENSORS INC-CDI,#N/A N/A,,AUD,, ASE ,#N/A Field Not Applicable,AT,35 Million,,, 212.37 ,,, 98.57 ,,"108,079",,"12,978",,,0.%,100.%,21.25%,100.%,#VALUE!,0%,0%, -   , -   , -   
,US8936411003,TDG US,20,TRANSDIGM GROUP INC,1181,,USD,, New York ,#N/A Field Not Applicable,UN,"65,671 Million",,, 55.61 ,,, 22.38 ,,"211,360",,"232,811,728",,,11.11%,21.25%,21.25%,21.25%,21.25%,75%,75%," 23,620 "," 17,715 "," 17,715 "
,BMG0171W1055,1060 HK,"1,270,000",ALIBABA PICTURES GROUP LTD,0.455,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,"1,698 Million",,," 29,488.77 ",,, 50.18 ,,"46,445,390",,"2,615,901",,,23.21%,31.75%,26.5%,31.75%,42.25%,55%,55%," 73,880 "," 40,634 "," 40,634 "
,KYG6432S1066,2150 HK,"4,500",NAYUKI HOLDINGS LTD,3.19,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,676 Million,,," 1,715.13 ",,, 54.76 ,,"6,719,963",,"2,511,186",,,25.04%,52.75%,26.5%,52.75%,52.75%,45%,45%," 1,835 ", 826 , 826 
,CNE100002QY7,6060 HK,"118,000",ZHONGAN ONLINE P&C INSURAN-H,12.68,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,"2,382 Million",,," 1,419.81 ",,, 43.32 ,,"2,788,768",,"4,830,298",,,20.38%,31.75%,21.25%,31.75%,31.75%,65%,65%," 191,298 "," 124,344 "," 124,344 "
,US0152711091,ARE US,"2,400",ALEXANDRIA REAL ESTATE EQUIT,123.44,,USD,, New York ,#N/A Field Not Applicable,#N/A,"21,598 Million",,, 174.97 ,,, 34.81 ,,"1,077,980",,"132,800,736",,,16.74%,21.25%,21.25%,21.25%,21.25%,75%,75%," 296,256 "," 222,192 "," 222,192 "
,NL0010273215,ASML NA,249,ASML HOLDING NV,870.8,,EUR,, EN Amsterdam ,#N/A Field Not Applicable,NA,"359,875 Million",,, 399.58 ,,, 29.94 ,,"564,475",,"467,183,576",,,14.58%,21.25%,21.25%,21.25%,21.25%,75%,75%," 235,249 "," 176,437 "," 176,437 "
,KYG319891092,1821 HK,"46,800",ESR GROUP LTD,8.85,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,"4,184 Million",,," 4,212.50 ",,, 40.57 ,,"8,148,743",,"10,506,639",,,19.22%,31.75%,21.25%,31.75%,31.75%,65%,65%," 52,954 "," 34,420 "," 34,420 "
,US74347B7148,PSQ US,"24,450",PROSHARES SHORT QQQ,8.98,,USD,, NYSE Arca ,#N/A Field Not Applicable,UP,595 Million,,, 66.26 ,,, 16.73 ,,"18,528,360",,"171,541,440",,,8.43%,52.75%,21.25%,52.75%,84.25%,15%,15%," 219,561 "," 32,934 "," 32,934 "
,IE00B9CQXS71,GLDV LN,"35,964",SPDR GLOBAL  DIV ARISTOCRATS,30.705,,USD,, London ,#N/A Field Not Applicable,LN,"1,024 Million",,, 33.45 ,,, 16.18 ,,"9,480",,"292,893",,,14.8%,31.75%,21.25%,31.75%,31.75%,65%,15%," 1,104,275 "," 717,779 "," 165,641 "
,US78464A8707,XBI US,"10,764",SPDR S&P BIOTECH ETF,92.95,,USD,, NYSE Arca ,#N/A Field Not Applicable,UP,"7,355 Million",,, 79.13 ,,, 29.53 ,,"11,684,407",,"1,076,914,048",,,14.39%,21.25%,21.25%,21.25%,21.25%,75%,75%," 1,000,514 "," 750,385 "," 750,385 "
,US37954Y8553,LIT US,"1,500",GLOBAL X LITHIUM & BATTERY T,46.11,,USD,, NYSE Arca ,#N/A Field Not Applicable,UP,"1,680 Million",,, 36.43 ,,, 27.31 ,,"607,992",,"27,674,618",,,13.39%,31.75%,21.25%,31.75%,31.75%,65%,65%," 69,165 "," 44,957 "," 44,957 "
,CNE100001QN2,1963 HK,"1,107,000",BANK OF CHONGQING CO LTD-H,4.3,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,"2,758 Million",,," 1,579.02 ",,, 18.02 ,,"1,459,742",,"772,561",,,10.66%,31.75%,21.25%,31.75%,31.75%,65%,65%," 608,592 "," 395,585 "," 395,585 "
,KYG2046Q1073,682 HK,"5,273,004",CHAODA MODERN AGRICULTURE,0.036,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,14 Million,,," 3,295.58 ",,, 118.75 ,,"13,489,030",,"44,660",,,48.93%,100.%,52.75%,100.%,100.%,0%,0%," 24,270 ", -   , -   
,KYG2110P1000,2877 HK,"301,000",CHINA SHINEWAY PHARMACEUTICA,10.56,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,"1,088 Million",,, 827.00 ,,, 40.44 ,,"648,958",,"723,658",,,20.85%,31.75%,21.25%,31.75%,31.75%,65%,65%," 406,388 "," 264,152 "," 264,152 "
,BMG4984N1618,199 HK,"5,560,320",ITC PROPERTIES GROUP LTD,0.55,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,67 Million,,, 907.20 ,,, 48.06 ,,"54,777",,"3,908",,,86.36%,100.%,89.5%,100.%,100.%,0%,0%," 390,996 ", -   , -   
,KYG6103P1182,459 HK,"11,071",LEGEND UPSTAR HOLDINGS LTD,0.093,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,22 Million,,," 1,805.28 ",,, 47.49 ,,"404,262",,"4,977",,,22.11%,100.%,26.5%,100.%,100.%,0%,0%, 132 , -   , -   
,BMG4491W1001,1200 HK,"13,025",MIDLAND HOLDINGS LTD,0.98,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,81 Million,,, 717.09 ,,, 63.52 ,,"2,721,858",,"332,549",,,28.41%,100.%,31.75%,100.%,100.%,0%,0%," 1,632 ", -   , -   
,KYG806391002,770 HK,"50,000",SHANGHAI INTL SHANG.GROW INV,0.07,,USD,, Hong Kong ,#N/A Field Not Applicable,HK,1 Million,,, 10.69 ,,, 42.36 ,,"1,116",,132,,,70.33%,100.%,73.75%,100.%,100.%,0%,0%," 3,500 ", -   , -   
,GB00BVGBWW93,AGR LN,"80,667",ASSURA PLC,41.5,,GBp,, London ,#N/A Field Not Applicable,#N/A,"1,475 Million",,," 2,984.79 ",,, 27.15 ,,"6,076,547",,"3,231,120",,,13.31%,31.75%,21.25%,31.75%,42.25%,55%,55%," 42,489 "," 23,369 "," 23,369 "
,FR0000120644,BN FP,729,DANONE,59.34,,EUR,, EN Paris ,#N/A Field Not Applicable,FP,"41,822 Million",,, 677.77 ,,, 13.55 ,,"1,005,543",,"63,129,875",,,6.88%,21.25%,21.25%,21.25%,21.25%,75%,75%," 46,934 "," 35,200 "," 35,200 "
,US37954A2042,GMRE US,"7,124",GLOBAL MEDICAL REIT INC,8.68,,USD,, New York ,#N/A Field Not Applicable,#N/A,569 Million,,, 65.57 ,,, 29.84 ,,"365,518",,"3,610,637",,,14.53%,52.75%,21.25%,52.75%,84.25%,15%,15%," 61,836 "," 9,275 "," 9,275 "
,IT0001250932,HER IM,"13,703",HERA SPA,3.31,,EUR,, BrsaItaliana ,#N/A Field Not Applicable,IM,"5,060 Million",,," 1,489.54 ",,, 24.14 ,,"2,425,501",,"7,925,740",,,11.93%,21.25%,21.25%,21.25%,31.75%,65%,65%," 49,210 "," 31,987 "," 31,987 "
,JP3134800006,7013 JT,"2,000",IHI CORP,3597,,JPY,, Tokyo ,Tokyo Prime,,"4,034 Million",,, 154.68 ,,, 34.42 ,,"2,497,682",,"54,541,548",,,16.57%,31.75%,21.25%,31.75%,31.75%,65%,65%," 47,839 "," 31,095 "," 31,095 "
,US6378701063,NSA UN,"1,179",NATIONAL STORAGE AFFILIATES,36.54,,USD,, New York ,#N/A Field Not Applicable,#N/A,"4,403 Million",,, 79.98 ,,, 28.38 ,,"260,342",,"9,841,634",,,13.87%,31.75%,21.25%,31.75%,31.75%,65%,65%," 43,081 "," 28,002 "," 28,002 "
,US9694571004,WMB US,"1,700",WILLIAMS COS INC,37.22,,USD,, New York ,#N/A Field Not Applicable,UN,"45,287 Million",,," 1,216.75 ",,, 19.23 ,,"6,844,764",,"239,928,160",,,9.62%,21.25%,21.25%,21.25%,21.25%,75%,75%," 63,274 "," 47,456 "," 47,456 "
,SG1W27938677,LMRT SP,"200,000",LIPPO MALLS INDONESIA RETAIL,0.014,,SGD,, Singapore ,#N/A Field Not Applicable,#N/A,78 Million,,," 7,696.81 ",,, 82.64 ,,"2,674,878",,"29,899",,,35.27%,100.%,37.%,100.%,100.%,0%,0%," 2,086 ", -   , -   
,SG1D93474618,SCE SP,"890,052",SECOND CHANCE PROPERTIES LTD,#N/A N/A,,SGD,, Singapore ,#N/A Field Not Applicable,SP,155 Million,,, 927.80 ,,, 38.56 ,,"44,516",,"7,753",,,0.%,100.%,21.25%,100.%,#VALUE!,0%,0%, -   , -   , -   
,BMG4824K1045,147 HK,"2,435,000",INTERNATIONAL BUSINESS SETTL,0.06,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,153 Million,,," 20,319.07 ",,, 108.81 ,,"151,610",,"1,038",,,84.69%,100.%,89.5%,100.%,100.%,0%,0%," 18,679 ", -   , -   
,JP3256000005,4151 JP,"15,535",KYOWA KIRIN CO LTD,2884.5,,JPY,, Tokyo ,Tokyo Prime,,"11,181 Million",,, 540.00 ,,, 29.86 ,,"1,192,693",,"22,675,120",,,14.54%,21.25%,21.25%,21.25%,21.25%,75%,75%," 297,983 "," 223,487 "," 223,487 "
,JP3405400007,6302 JP,"2,080",SUMITOMO HEAVY INDUSTRIES,4580,,JPY,, Tokyo ,Tokyo Prime,,"4,102 Million",,, 122.91 ,,, 27.35 ,,"480,752",,"14,204,325",,,13.4%,31.75%,21.25%,31.75%,31.75%,65%,65%," 63,349 "," 41,177 "," 41,177 "
,US88032Q1094,TCEHY US,500,TENCENT HOLDINGS LTD-UNS ADR,36.85,,USD,, OTC US ,#N/A Field Not Applicable,#N/A,"347,561 Million",,," 9,431.78 ",,, 36.82 ,,"3,530,609",,"128,268,680",,,17.61%,21.25%,21.25%,21.25%,21.25%,0%,0%," 18,425 ", -   , -   
,MYL7113OO003,TOPG SP,"2,000",TOP GLOVE CORP BHD,0.225,,SGD,, Singapore ,#N/A Field Not Applicable,MK,"1,309 Million",,," 8,008.22 ",,, 54.16 ,,"3,349,756",,"640,949",,,24.8%,31.75%,26.5%,31.75%,42.25%,55%,55%, 335 , 184 , 184 
,US0030571063,ACP US,262,ABRDN INCOME CREDIT STRATEGI,7.01,,USD,, New York ,#N/A Field Not Applicable,UN,365 Million,,, 52.11 ,,, 17.97 ,,"327,154",,"2,235,505",,,9.02%,73.75%,21.25%,73.75%,100.%,0%,0%," 1,837 ", -   , -   
,US0321086078,BLOK US,"1,540",AMPLIFY TRANSFOR DATA SHARIN,34.2,,USD,, NYSE Arca ,#N/A Field Not Applicable,UP,705 Million,,, 20.60 ,,, 37.23 ,,"304,440",,"9,281,458",,,17.79%,52.75%,21.25%,52.75%,52.75%,45%,45%," 52,668 "," 23,701 "," 23,701 "
,US09255P1075,HYT UN,"4,516",BLACKROCK CORP HI YLD,9.74,,USD,, New York ,#N/A Field Not Applicable,UN,"1,391 Million",,, 142.81 ,,, 12.68 ,,"86,691",,"830,293",,,6.45%,31.75%,21.25%,31.75%,42.25%,55%,55%," 43,986 "," 24,192 "," 24,192 "
,US09255R2022,DSU US,"3,980",BLACKROCK DEBT STRATEGIES,11.13,,USD,, New York ,#N/A Field Not Applicable,UN,519 Million,,, 46.63 ,,, 10.22 ,,"154,003",,"1,685,945",,,5.24%,52.75%,21.25%,52.75%,52.75%,45%,45%," 44,297 "," 19,934 "," 19,934 "
,US09249W1018,BLW US,"3,060",BLACKROCK LTD DURATION INC,13.95,,USD,, New York ,#N/A Field Not Applicable,UN,498 Million,,, 35.72 ,,, 10.92 ,,"88,353",,"1,227,834",,,5.58%,63.25%,21.25%,63.25%,63.25%,35%,35%," 42,687 "," 14,940 "," 14,940 "
,US09248X1000,BBN US,41,BLACKROCK TAXABLE MUNICIPAL,16.35,,USD,, New York ,#N/A Field Not Applicable,UN,"1,010 Million",,, 61.79 ,,, 16.03 ,,"243,238",,"4,020,691",,,8.09%,31.75%,21.25%,31.75%,31.75%,65%,65%, 670 , 436 , 436 
,US09261X1028,BXSL UN,"1,494",BLACKSTONE SECURED LENDING F,30.52,,USD,, New York ,#N/A Field Not Applicable,#N/A,"5,848 Million",,, 191.60 ,,, 18.28 ,,"207,221",,"5,972,227",,,9.17%,21.25%,21.25%,21.25%,21.25%,75%,75%," 45,597 "," 34,198 "," 34,198 "
,HK0000330164,7288 HK,"250,000",CSOP HANG SENG CHINA ENT-HKD,1.696,,HKD,, Hong Kong ,#N/A Field Not Applicable,HK,41 Million,,, 194.40 ,,, 53.33 ,,"8,310,056",,"1,628,038",,,24.47%,100.%,26.5%,100.%,100.%,0%,0%," 54,210 ", -   , -   
,US48249T1060,KIO US,113,KKR INCOME OPPORTUNITIES,13.18,,USD,, New York ,#N/A Field Not Applicable,UN,357 Million,,, 27.12 ,,, 13.43 ,,"137,056",,"1,761,817",,,6.82%,73.75%,21.25%,73.75%,73.75%,25%,25%," 1,489 ", 372 , 372 
,US72201R7834,HYS US,423,PIMCO 0-5 YEAR H/Y CORP BOND,93.2,,USD,, NYSE Arca ,#N/A Field Not Applicable,UP,"1,305 Million",,, 14.00 ,,, 5.67 ,,"145,284",,"13,528,346",,,2.94%,31.75%,21.25%,31.75%,31.75%,65%,65%," 39,424 "," 25,625 "," 25,625 "
,US92189F4375,ANGL US,"1,415",VANECK FALLEN ANGEL HIGH YLD,28.69,,USD,, NASDAQ GM ,#N/A Field Not Applicable,UQ,"3,097 Million",,, 107.95 ,,, 6.52 ,,"1,195,496",,"34,478,276",,,3.37%,31.75%,21.25%,31.75%,31.75%,65%,65%," 40,596 "," 26,388 "," 26,388 "
,US92189F8178,VNM UF,"2,400",VANECK VIETNAM ETF,13.34,,USD,, Cboe BZX ,#N/A Field Not Applicable,UF,543 Million,,, 40.70 ,,, 24.65 ,,"55,845",,"729,475",,,12.17%,52.75%,21.25%,52.75%,52.75%,0%,0%," 32,016 ", -   , -   
,US95766A1016,EMD US,"4,543",WESTERN ASSET EMRG MRKT DBT,9.3,,USD,, New York ,#N/A Field Not Applicable,UN,544 Million,,, 58.44 ,,, 15.54 ,,"251,390",,"2,296,967",,,7.85%,52.75%,21.25%,52.75%,84.25%,15%,15%," 42,250 "," 6,337 "," 6,337 "
,US95766J1025,HIX US,2,WESTERN ASSET HIGH INC II,4.49,,USD,, New York ,#N/A Field Not Applicable,UN,404 Million,,, 90.03 ,,, 18.79 ,,"438,325",,"1,987,076",,,9.41%,63.25%,21.25%,63.25%,94.75%,5%,5%, 9 , 0 , 0 
,US7311052010,PSNY US,"2,790",POLESTAR AUTOMOTIVE-CL A ADS,1.55,,USD,, NASDAQ GM ,#N/A Field Not Applicable,#N/A,"3,271 Million",,, 467.95 ,,, 74.41 ,,"3,432,884",,"6,513,469",,,32.4%,31.75%,37.%,37.%,47.5%,50%,50%," 4,325 "," 2,162 "," 2,162 "
